ID,Novelty,Trend,Applicability,Dependency,Replaceability,Maturity,Score
33,0.20999232301182638,0.03025929911034831,0.9974294348353205,0.08292906283267891,0.06574889731244,0.0872309946346662,0.12328649369027272
34,0.5308659028311772,0.0477773255551033,0.996362865189554,0.0022138531805537816,0.010417085420705997,0.006516649244105297,0.03360318271725275
35,0.4727767121715721,0.0925925925925926,0.9985247228326081,0.000766950171132833,0.00533481189032603,0.0036862471802959515,0.030933916771561553
36,0.43144278675585873,0.02152743158661369,0.9932658752701261,0.052565155330352845,0.07188232997095494,0.05115430947452306,0.09615444163476816
37,0.14385280458162752,0.03611672278338943,0.9965909207469489,0.011379970662929463,0.01866351813250645,0.007458690190180917,0.031081232348930975
38,0.28035924190748324,0.1831275720164609,0.9953557810150492,0.003734849612206221,0.0059036788525344734,0.0025339128627406967,0.032488589858997566
39,0.3514513338213083,0.09715728715728715,0.9989309815272375,0.008312824093682367,0.011431947489042622,0.004881985071615814,0.034575245622470226
40,0.49948900464970347,0.25714285714285706,0.999380259295282,0.001656546958118537,0.0028378076572439393,0.0022251973028652003,0.040047437728536264
41,0.5182795889667423,0.1446208112874779,0.9975463724359057,0.0032395059467255297,0.006151094961148974,0.002824288884405842,0.036169233165480985
42,0.3874300432256407,0.024864795698129022,0.9969737951355151,0.029721660566793838,0.045837888589121224,0.02510071463067218,0.06350892258309582
43,0.11361692662323294,0.2624338624338624,0.9996833101002043,0.004496596593575718,0.03099020363168347,0.0006602233755753923,0.04086907789944197
44,0.3300608693603596,0.09040270429159314,0.9976006156649454,0.009312148719651085,0.02174921189243878,0.008662375214725395,0.03949095511420921
45,0.5735170556831534,0.02061457061457059,0.9943230212432969,0.009088931878798953,0.12778121192908753,0.046362352595961547,0.09578419912214191
46,0.5263523723442693,0.08290007922360858,0.9948304257162542,0.011889288609489162,0.03890722412522404,0.026450198983989537,0.059802932840274034
47,0.46563851956118735,0.1256204362086715,0.9960143113188284,0.07394544351469219,0.07972300525160073,0.0779026904102554,0.1308359109730015
48,0.24255092587568672,0.06052360338074617,0.9887763771368584,0.011292482743621084,0.005333016406638057,0.0009597691663456629,0.027185398749953453
