ID,Novelty,Trend,Applicability,Dependency,Replaceability,Maturity,Score
33,0.393429225860827,0.064892895570693,0.9992710328511778,0.0829395604395604,0.0659268849120326,0.0872644729308156,0.09341028568379703
34,0.6397971300992373,0.0817852782138496,0.998968572425596,0.0022252747252747,0.0106056144864541,0.0065530879593121,0.0307920949639257
35,0.5951960377632167,0.125,0.9995816372970376,0.0007783882783882,0.00552430919862,0.0037227897082286,0.028928374699186164
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.3426470625173708,0.0705411255411255,0.9990332449776602,0.0113912872841444,0.0188504761401532,0.0074950943534632,0.029031232575636633
38,0.4474572026914445,0.2123015873015873,0.9986829810352668,0.0037462537462537,0.0060930677838998,0.0025704976556816,0.03001387003650048
39,0.5020419700088229,0.1294016697588126,0.9996968451300766,0.0083241758241758,0.0116202832097008,0.0049184837425956,0.031470803407338696
40,0.6157058332999691,0.283673469387755,0.9998242524170424,0.0016679748822605,0.0030277806789605,0.0022617934187924,0.035291567440643566
41,0.630133312434307,0.1751700680272108,0.999304194301609,0.0032509157509157,0.0063404367563652,0.0028608630270131,0.03258374866873043
42,0.5296665542395923,0.0596910529946244,0.9991418214320622,0.0297327672327672,0.0460196695079167,0.0251364717245257,0.05167271703531172
43,0.3194318452046465,0.2887755102040816,0.9999101923046002,0.004507992007992,0.031174813237325,0.0006968768911955,0.03586524854548551
44,0.4856182934228695,0.1228883219954648,0.9993195767290064,0.009323489010989,0.0219355820332649,0.008698735229572,0.03490302319424859
45,0.672544840731597,0.0555926216640502,0.9983901084963492,0.0091002747252747,0.1279473815252076,0.0463973298611747,0.07420778403865382
46,0.6363316249386015,0.1156536478227654,0.9985339994962872,0.0119005994005994,0.0390903254302925,0.0264859065818188,0.04908514115297485
47,0.5897153074567182,0.1568482777726475,0.998869728667482,0.0739560439560439,0.0798983305927048,0.0779365108474389,0.09868139851521344
48,0.4184278398227991,0.0940763318314338,0.9968171776112044,0.0113038003663003,0.0055225140569962,0.0009964116953058,0.026311104954712294
49,0.9999358224493652,0.0854591836734693,1.0,0.0008045525902668,0.0034465821306344,0.0045296997927708,0.03624207463539267
50,0.4271565304045681,0.070775014551275,0.9989802817278725,0.0537587412587412,0.0811277398228203,0.0576665627464285,0.07765357231156303
51,0.306913233119742,0.0815672963400236,0.9954912781154152,0.0136418269230769,0.0178791572768286,0.0061644786653497,0.028752549977125175
52,0.3557049064709706,0.1682782487995198,0.999318784739805,0.0141895604395604,0.0157392400503043,0.0083405160556767,0.03397444263392509
53,0.4651428781717041,0.1069727891156462,0.9993362992983736,0.0396703296703296,0.0297085557442776,0.0378300231681001,0.056191123485803025
54,0.5277851109653038,0.3131377551020408,1.0,0.0012877747252747,0.0022592972084277,0.0013708302004438,0.03391918676022534
55,0.5839300934687036,0.0588329081632653,0.9989989269873648,0.0477747252747252,0.0469517479945308,0.0600551999853289,0.07140230085323622
56,0.5773461349846375,0.2270800627943484,0.9994747176611696,0.0010355029585798,0.0006584628793249,0.0184122210200077,0.036833700644110116
57,0.0,0.0396103896103896,0.9996733383675892,0.0003871128871128,0.0,0.0105631865612793,0.0127628293546488
58,0.7570957517438804,0.1844812925170068,0.9990755830268352,0.040315934065934,0.0865717383160097,0.0976422331847885,0.10033564616056377
59,0.4697107873321247,0.0745707523768748,0.9993045770571616,0.0254029304029304,0.0384855130492762,0.0259206765469488,0.047933605627417886
60,0.6859803378357678,0.1428571428571428,1.0,0.0,0.1511075303371965,0.0001833886555777,0.0645421792088421
61,0.7463117273382308,0.1282738095238095,0.9995571439731108,8.241758241758242e-05,0.1693069844725028,0.0022465110308276,0.07032062335702097
62,0.41487922111844,0.1136863136863136,0.9996359692503723,0.0135531135531135,0.0160236487822636,0.0104592663231185,0.03359760536883731
63,0.4390095463965821,0.0604524196042053,0.9985732404359788,0.0120467032967032,0.0500178781868569,0.0298923508591758,0.04608801864483157
64,0.6053774352765633,0.233985260770975,0.9995996139354076,0.0004349816849816,0.0026810026703466,0.0012776076338584,0.0321144738211671
1,0.9999561296193412,0.0744897959183673,0.9986498163352776,0.0001602564102564,0.0024162913954032,0.0019805974802398,0.034424611961525645
2,0.2683253836399701,0.1005660186415383,0.9841586860163212,0.0141321913380736,0.0215153725083844,0.0098069780462204,0.03087854826526338
3,0.4443136208057484,0.097063013802012,0.9994233514530416,0.1596325549450549,0.1458439580037142,0.1858070934731977,0.17538495112177602
4,0.4937729863351117,0.0967792858770302,0.9991481724128798,0.0996291208791208,0.1007000851762818,0.154800984011129,0.13432379561911156
5,0.357015839177184,0.0980442176870748,0.9993775906434376,0.0259065934065934,0.0236390245773581,0.0137651524876671,0.038849121736932155
6,0.5367374586472704,0.0808152106996644,0.9992471593814924,0.0560897435897435,0.0493816710298513,0.055649287535073,0.07319796435075966
7,0.451582963660376,0.0690237076612021,0.998743877047744,0.0657051282051282,0.1005308854897,0.0826165893377835,0.09546204950699431
8,0.502352125616614,0.1164285714285714,0.9994646923752296,0.0032509157509157,0.0100128992466952,0.0037924773973482,0.028401325867472422
9,0.4417204629333205,0.1499530231673088,0.9994300030095296,0.0085508241758241,0.016524639445285,0.0085537708637343,0.033455012331564775
10,0.5767815924557065,0.0486806843949701,0.9991811934827504,0.003002354788069,0.0094718563224696,0.0051837859976648,0.02750128717999573
11,0.369740230388359,0.0530812564260153,0.9970213921318292,0.0331349206349206,0.047813437632539,0.0315611876249335,0.05157410941737073
12,0.3667910736660312,0.0537029849533798,0.997158311832656,0.0908284023668639,0.1036014437371927,0.128298703442205,0.11809675924970557
13,0.68567152898137,0.1707798909037299,0.9995852190832878,0.0499607535321821,0.0438644668994694,0.0770965908048928,0.08434015377411164
14,0.7961906236822741,0.3949404761904762,0.9996175989020656,0.0008852258852258,0.0073329385388159,0.007133818701975,0.04649050740710842
15,0.4275900490082512,0.0785714285714285,0.9996593433157352,0.0008104395604395,0.0118214500387604,0.0043554805699719,0.024886911769525604
16,0.9999672124267688,0.1392857142857143,0.9942048128738344,0.0005494505494505,0.0018540016314289,0.0016504979001998,0.03700886950288072
17,0.4082070064450098,0.0558593032354642,0.9990631979330856,0.193646978021978,0.1097126597276524,0.1636350775341037,0.1684745573578271
18,0.4714795496074923,0.0508928571428571,0.9987697757146572,0.0209615384615384,0.0790382614976881,0.1292156467200939,0.09063752000462538
19,0.3185190403135791,0.0542523263577474,0.9992257102131628,0.1427322677322677,0.0912866861873162,0.0998401184357281,0.1223371570593443
20,0.4300221965273604,0.1446428571428571,0.9979342918965972,7.849293563579278e-05,0.0030351740685393,0.000819135994914,0.02416653897550488
21,0.333789625404799,0.172313451696468,0.9996216919369864,0.0866987179487179,0.069521291661423,0.0652113387538574,0.09112255741853702
22,0.433366616614978,0.2925453514739229,0.9989067485284092,0.0101648351648351,0.0217933364904364,0.0182777360059173,0.04442249268796959
23,0.4315580233806334,0.072755433342168,0.999422092910409,0.0265521978021978,0.036130455765553,0.0199503933686662,0.04477648670606548
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.4761462440074469,0.1118141012648815,0.998473310811392,0.0270432692307692,0.0525963437434289,0.034086711396033,0.0563533320964385
26,0.4519687892018399,0.1125261233495974,0.9979854109654792,0.2129807692307692,0.1352577078095755,0.1278929560417392,0.17223710617212815
27,0.4966760804779545,0.0556985017046936,0.9987092015418289,0.0111263736263736,0.0338653638751731,0.0235837811073007,0.04089459355636789
28,0.3118009236278802,0.0455733552162123,0.999400035130624,0.0296245421245421,0.0355497657993907,0.0223917548460452,0.04268922448531928
29,0.3879444945349036,0.1793506493506493,0.999714325234129,0.0157692307692307,0.0188054803003425,0.0081470410240422,0.03637838771050225
30,0.5546450482237851,0.0574482660196945,0.998717546675768,0.0189310689310689,0.0371524378210925,0.0293018393882154,0.04774038187508143
31,0.4184065163880728,0.2202380952380952,1.0,0.0001690617075232,0.002197622280533,0.0002720265057736,0.026746021608920017
32,0.4177298967992751,0.2131377551020408,0.9991561034186645,0.0029670329670329,0.0083339819700889,0.0052449155495241,0.030558940010179537
65,0.6254093763036086,0.1126700680272108,0.999071945383557,6.868131868131868e-05,0.0040857841523884,0.0016199331242702,0.02777954037473178
66,0.358620004051341,0.111798469387755,0.9990066439646378,0.001827979712595,0.0535906409558275,0.0023923883704917,0.03423163067823562
67,0.3490401437478287,0.1375205295086884,0.9918374996268136,0.0129626951995373,0.0261868996675365,0.0129339017270209,0.03609424963394082
68,0.4182313439333106,0.0481358829877184,0.9988594427196004,0.1825137362637362,0.1590977073625811,0.1518254303011038,0.17206632155320437
69,0.6649099877051778,0.0767857142857142,0.9996466114185348,0.0015338827838827,0.0118065119569514,0.0042179390782886,0.030392800509634738
70,0.650805349752778,0.2064935064935064,0.9994255576079784,0.0019780219780219,0.0072074353925969,0.0075984032961054,0.03576955699974076
71,0.6869676427940594,0.1101190476190476,0.9992642869036396,0.0018429487179487,0.0030764349228013,0.0010758801127228,0.02925978435374641
72,0.2606965919910213,0.1411688311688311,0.9998592416699336,0.0117530906593406,0.0108938904575546,0.0032093014726109,0.026924538079128046
73,0.9996721219462716,0.0489177489177489,0.9988591861292714,0.0017857142857142,0.0168255111263735,0.013790826899448,0.04137815941505333
74,0.999992979454586,0.0,0.0,0.0,0.0005467032700128,0.0,0.02280256452517412
75,0.9998634924407322,0.0514455782312925,0.9984995255548004,0.0017582417582417,0.0071162681509907,0.0044380054649819,0.03596140541705401
76,0.7614698979905776,0.1592532467532467,0.9987925993766048,0.0014521193092621,0.1436424375583076,0.0090593995855416,0.06874470106730271
77,0.8041407071647374,0.058951762523191,0.9996319649742592,0.0131318681318681,0.0171032161702691,0.0142492985383924,0.04153568478316757
78,0.35219584156134,0.1035714285714285,0.9995081549522686,0.0067170329670329,0.0053935979327958,0.0016545732036571,0.023833116693196026
79,0.582888519777467,0.0474180581323438,0.9975218703496586,0.0087323390894819,0.0835841503322058,0.0092794659722349,0.048434884148808345
80,0.7191428568365688,0.1028011204481792,0.9992174782724422,0.0220192307692307,0.0331370451888172,0.0437137425345534,0.058484014058003735
81,0.3363575297876846,0.078422619047619,0.99946735379831,0.0025464919695688,0.0658997799747564,0.0066570081974729,0.0369460805398161
82,0.5115621680167751,0.0784738895558223,0.9991399592804704,0.0147619047619047,0.033331409036064,0.0246437675365401,0.043696393097323524
83,0.4561502785034374,0.2857142857142857,1.0,0.0008241758241758,0.0016587922639,0.0002604118909204,0.03045477283322145
84,0.8288254516388167,0.0705898268398268,0.999093846904442,0.0248626373626373,0.0708916602208275,0.0898421023675475,0.08541648063808985
85,0.440932396628807,0.1027132418244125,0.9983087254299972,0.008264652014652,0.0243892552592329,0.0166254915470928,0.03597950782632203
86,0.4072752190931231,0.0823409187009364,0.999323985908512,0.05006105006105,0.0417198347212879,0.0333461705392237,0.05873113020799637
87,0.7393087861211468,0.2964285714285714,0.9961978434590172,0.0,0.0019270615985004,0.0013020594546021,0.03743491654625698
88,0.5353248843088593,0.0623746867167919,0.998935827718362,0.1271781789638932,0.1132778983354833,0.5038328229015753,0.26681845718800146
89,0.475973445648136,0.055017006802721,0.9984950447564648,0.0030631868131868,0.0148555154100559,0.0041354141832786,0.026404685219754854
90,0.326915626215522,0.1366659696300643,0.999428944638386,0.0293563579277865,0.0151103100221681,0.0200493815634383,0.04115079772527147
91,0.6880493181698525,0.1747814685314685,0.9991939347927192,0.1424755799755799,0.1088786122913435,0.1554860716316088,0.15905166459160094
92,0.5445751195133783,0.0835714285714285,0.998246212287802,0.0014860139860139,0.008422920004971,0.004940490381265,0.027375523304114267
93,0.9999721854695014,0.1107142857142857,1.0,0.0002197802197802,0.0016016927247961,0.0014304315135065,0.035598729034487984
94,0.3344641756026819,0.0521978021978022,0.9957876780188164,0.0066683316683316,0.0187648936098174,0.0061618588274129,0.02592961418051058
95,0.32391844802594,0.089966869296344,0.9990304678369336,0.0284426510989011,0.0405011316069563,0.0156748396877502,0.04326765847988232
96,0.5966974317683388,0.0476528440323497,0.998390355120642,0.2229853479853479,0.2790500124962772,0.334510077206624,0.2814525296115022
97,0.3576806401599751,0.1932742174283527,0.9989578636624322,0.0360374919198448,0.0511781612822714,0.0364897577435859,0.06071822163897566
98,0.998541302463699,0.0508928571428571,0.9987697757146572,0.026201923076923,0.0741979976664143,0.1292156467200939,0.10326735804531384
99,0.3691018393942302,0.1296261939119082,0.999029819497125,0.0036744505494505,0.0123708833361925,0.0043401981820071,0.02682396297995694
100,0.7271875362917923,0.1135204081632653,1.0,0.0,0.0025922986451132,0.001723853362431,0.029790071954446357
101,0.5326030924159476,0.1109830074834497,0.9990209824731352,0.1263736263736263,0.1037234153529818,0.1344697317023969,0.1387810834864809
102,0.4596363274764165,0.1992872673544942,0.9990975907070768,0.0364423076923076,0.1515214259064061,0.0301359957873005,0.08486765204820947
103,0.298822363895082,0.0681354359925788,0.9999198358497904,0.0089391377852916,0.0053140461087527,0.0016092354526948,0.021871250319114865
104,0.3558546041613186,0.3571428571428571,1.0,0.0019536019536019,0.0010058926867861,0.0001788039391883,0.03139785727624393
105,0.8114871176566117,0.1118470195095582,0.9992915199061684,0.1661401098901098,0.1333986623761295,0.2721365389670328,0.21345772130177768
106,0.3121448489204645,0.080159126587698,0.9997630251311392,0.019047619047619,0.0132879366339409,0.0059448489183125,0.029562696234513165
107,0.2778568347298213,0.1766581632653061,0.9999177452859732,0.0032194368131868,0.0040047939968107,0.0004584716389444,0.023273059738592762
108,0.4887628553486943,0.1035714285714285,0.999108196102412,0.0016800507185122,0.0040831301966939,0.0014487703790643,0.02479819736688153
109,0.5089929146678479,0.0765196269895518,0.9992020629108032,0.0063095238095238,0.1050141761011523,0.023704817619982,0.05718270452138584
110,0.5001242125658146,0.0603892139606425,0.9988260864099422,0.074639423076923,0.0626044636528286,0.0550868956579679,0.08086560479207289
111,0.300988704736936,0.1210409086080407,0.9996508274774448,0.0719463229078613,0.05101463786909,0.0786455196035419,0.08337646315765176
112,0.3504861925725462,0.1439810189810189,0.999694915390936,0.0030853761622992,0.0062638665089102,0.0019174302766519,0.02453174517539215
113,0.6798444579218922,0.0948252985404688,0.9996105798086606,0.1481318681318681,0.093421468839324,0.2329586091804361,0.18056661267283472
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115,0.521424508556642,0.3285714285714285,1.0,0.0006493506493506,0.0017150640814958,0.0012149498432026,0.03402104338653684
116,0.386587861733739,0.0905118690832976,0.9993052440908244,0.0123001998001998,0.0222583342519102,0.0102249363743247,0.0329308187991532
117,0.5394844963017157,0.0,1.0,0.0018131868131868,0.0187469571575213,9.169432778888296e-05,0.024626508148397383
118,0.5198280893393569,0.0649350649350649,0.9997388959743624,0.0016758241758241,0.0026646653948141,0.0015863118707476,0.023592544374433644
119,0.4451725967211176,0.0874977913243219,0.9989020205115542,0.0091575091575091,0.0243795988862454,0.0083310846391042,0.032884190363443595
120,0.7884101620222974,0.0440651260504201,0.9989309304949794,0.02537284144427,0.034989138542094,0.0427295567496194,0.0588406883636387
